Invoice Number,Total Charged,Path
589258602,9655.74,Invoice (4200).pdf
F57047957,2325.9500000000003,Invoice (4201).pdf
655834052,8687.52,Invoice (4202).pdf
396953742,14305.53,2022-12-23_4203.pdf
F27051059,14461.16,2021-11-25_4204.pdf
K00182692,9351.54,Email_Attachment_2021-10-06_4205.pdf
965567527,7170.549999999999,Email_Attachment_2023-02-26_4206.pdf
V07166239,1371.88,Email_Attachment_2023-01-17_4207.pdf
702778160,23299.66,702778160.pdf
22778565,4670.22,Invoice (4209).pdf
S50409601,10913.71,NunezWeberandSmith_2022-06-27.pdf
951288529,9941.67,Email_Attachment_2023-04-03_4211.pdf
U99721037,2921.93,Invoice (4212).pdf
290349954,16529.91,Email_Attachment_2022-11-02_4213.pdf
746406985,6022.92,746406985.pdf
C68433440,14315.44,C68433440.pdf
C70499903,1749.97,Email_Attachment_2021-05-08_4216.pdf
116906200,11094.010000000002,Invoice (4217).pdf
319664163,16348.98,319664163.pdf
212568415,4228.068213061464,212568415.pdf
450060650,43301.18,2022-01-02_4220.pdf
E15690796,4329.11,2023-05-19_4221.pdf
E56692168,3658.2,E56692168.pdf
I76933297,40377.5,Incoming_inv_ParaisurZ996560_4223.pdf
274935161,8670.6,Invoice (4224).pdf
947779057,1733.7,2022-06-03_4225.pdf
850655136,30668.33,Incoming_inv_ParaisurZ996560_4226.pdf
835007915,8356.89,Email_Attachment_2022-08-02_4227.pdf
W51258449,6864.9800000000005,Email_Attachment_2022-08-01_4228.pdf
73409823,3138.63,Incoming_inv_ParaisurZ996560_4229.pdf
843571630,13939.48,Incoming_inv_ParaisurZ996560_4230.pdf
L23076305,119813.52,AllenFriedman_2021-05-01.pdf
764570500,5475.53,Invoice (4232).pdf
N84094819,8629.2,N84094819.pdf
G06355493,8388.89,HarrisRussell_2022-07-14.pdf
Q94885306,8189.47,Q94885306.pdf
K51536071,4186.349999999999,Email_Attachment_2021-10-30_4236.pdf
564788321,7507.139999999999,Invoice (4237).pdf
38185224,10741.38,38185224.pdf
941594351,2809.4,MckayMartinezandWilson_2021-04-29.pdf
J38264790,3451.46,Invoice (4240).pdf
569689045,2537.92,Invoice (4241).pdf
J76634652,6607.900000000001,2021-01-04_4242.pdf
U25885225,13235.11,Incoming_inv_ParaisurZ996560_4243.pdf
O21032208,5422.47,HensonJensen_2023-02-28.pdf
T65430110,17097.07,T65430110.pdf
N38810174,67543.54,Invoice (4246).pdf
C66400507,26996.88,BlackwellPalmerandFoster_2021-05-05.pdf
E36199067,31556.19,2022-09-05_4248.pdf
492668626,8417.44,Invoice (4249).pdf
Z30325051,2565.41,Email_Attachment_2022-05-14_4250.pdf
B97451902,5855.53,Invoice (4251).pdf
X26050636,836.99,X26050636.pdf
N97877472,752.54,Incoming_inv_ParaisurZ996560_4253.pdf
N07832701,4648.4400000000005,N07832701.pdf
V62568396,15386.54,BowenChavezandMccarthy_2021-05-06.pdf
2359074,16142.62,Invoice (4256).pdf
G55459707,8496.29,Invoice (4257).pdf
240187594,10922.8,Incoming_inv_ParaisurZ996560_4258.pdf
Z86032895,8922.25,Email_Attachment_2023-02-13_4259.pdf
625491180,22063.69,Incoming_inv_ParaisurZ996560_4260.pdf
P66644584,14590.31,Invoice (4261).pdf
756948943,9534.710000000005,756948943.pdf
806148830,11178.25,Invoice (4263).pdf
362497441,8379.02,GarciaPerry_2022-11-03.pdf
970488384,9333.86,2022-07-29_4265.pdf
42873052,17436.56,HughesInc_2021-01-18.pdf
853926858,3837.27,Invoice (4267).pdf
N36939805,13153.76,SandersJamesandGriffith_2021-09-15.pdf
I47727684,9523.28,
821267621,37323.060000000005,Email_Attachment_2022-07-10_4270.pdf
134390787,5288.08,2021-12-18_4271.pdf
K34414465,9523.28,
330075998,51515.22,Incoming_inv_ParaisurZ996560_4273.pdf
V15650260,2092.54,V15650260.pdf
18835955,14397.61,18835955.pdf
B57858042,11421.26,GallowayBell_2022-06-18.pdf
L57640749,40539.97,Email_Attachment_2022-04-14_4277.pdf
M92855624,41639.01,M92855624.pdf
99956266,2786.46,MartinMorris_2022-03-17.pdf
L88295781,11327.27,L88295781.pdf
289089776,15289.29,Invoice (4281).pdf
981238953,1389.97,Incoming_inv_ParaisurZ996560_4282.pdf
A74403617,7364.27,2021-12-14_4283.pdf
176353725,2449.2,Invoice (4284).pdf
F94293636,15628.009999999998,Email_Attachment_2021-12-15_4285.pdf
K75767432,1221.27,Invoice (4286).pdf
656031704,3126.4,Incoming_inv_ParaisurZ996560_4287.pdf
I86940795,5873.280000000001,I86940795.pdf
X99637278,2165.09,Incoming_inv_ParaisurZ996560_4289.pdf
797037429,25558.140000000003,Incoming_inv_ParaisurZ996560_4290.pdf
Z82231193,15095.65,2021-10-23_4291.pdf
54240472,15904.320000000002,54240472.pdf
608874159,13147.45,Incoming_inv_ParaisurZ996560_4293.pdf
A95340550,15169.27,BrowningKingandMorrow_2021-12-30.pdf
V40080147,3752.02,Invoice (4295).pdf
H89424185,8948.910000000002,HansonandSons_2021-10-06.pdf
962277042,6297.629999999999,Incoming_inv_ParaisurZ996560_4297.pdf
Y82145058,2495.0800000000004,Y82145058.pdf
539629714,37335.02,Email_Attachment_2021-09-24_4299.pdf
O86658984,5613.870000000001,2023-02-11_4300.pdf
D00447205,7677.37,Email_Attachment_2022-02-16_4301.pdf
212923558,14510.7,Email_Attachment_2022-12-12_4302.pdf
712934068,7006.56,Invoice (4303).pdf
I03046763,7832.059999999999,Invoice (4304).pdf
N01963547,26833.83,Incoming_inv_ParaisurZ996560_4305.pdf
745038416,7430.84,Invoice (4306).pdf
K99370937,9465.36,K99370937.pdf
T36889313,696.79,2023-04-03_4308.pdf
X37515611,19387.85,Incoming_inv_ParaisurZ996560_4309.pdf
756974876,37350.10999999999,Email_Attachment_2022-08-20_4310.pdf
623932464,4231.05,623932464.pdf
887762881,20276.45,Email_Attachment_2022-04-25_4312.pdf
85798127,8423.660000000002,85798127.pdf
244980528,3034.98,VelasquezGeorge_2022-09-17.pdf
769089986,8436.63,769089986.pdf
L08988590,18191.01,Invoice (4316).pdf
569588912,9078.22,2022-07-14_4317.pdf
Y93887130,3012.24,Email_Attachment_2021-11-09_4318.pdf
P64901557,1845.39,Incoming_inv_ParaisurZ996560_4319.pdf
L47142843,2932.9700000000003,L47142843.pdf
111453066,13242.41,Email_Attachment_2021-09-12_4321.pdf
299625981,17986.65,PenningtonWallace_2023-02-26.pdf
L45573152,19232.86,L45573152.pdf
528400781,6256.82,JacksonOsborne_2022-02-02.pdf
299879019,7442.930000000001,Email_Attachment_2021-04-17_4325.pdf
U84406187,42081.55999999999,GarciaSanchez_2022-09-27.pdf
665030552,10716.68,2021-05-05_4327.pdf
478506231,24614.67,Invoice (4328).pdf
L56866570,11534.440000000002,Incoming_inv_ParaisurZ996560_4329.pdf
U04964377,13544.79,Email_Attachment_2022-03-18_4330.pdf
D94033751,44396.29,D94033751.pdf
K24263417,8438.83,Invoice (4332).pdf
B47218891,16551.15,2022-02-04_4333.pdf
395876589,16149.4,Invoice (4334).pdf
H79614453,6792.169999999999,Incoming_inv_ParaisurZ996560_4335.pdf
848252784,1833.83,JacksonSnyderandMiller_2023-04-21.pdf
203873071,2860.36,203873071.pdf
999847540,1043.3200000000002,Email_Attachment_2022-11-23_4338.pdf
70831689,7567.530000000001,Email_Attachment_2022-05-12_4339.pdf
821651405,2534.56,Email_Attachment_2021-09-25_4340.pdf
995327568,50242.02999999999,Incoming_inv_ParaisurZ996560_4341.pdf
O14083574,5687.2,O14083574.pdf
696491836,14280.21,2023-04-01_4343.pdf
527478638,10329.62,527478638.pdf
244500990,14995.320000000002,Incoming_inv_ParaisurZ996560_4345.pdf
K52062911,11848.49,2021-11-05_4346.pdf
X63525669,14394.8,BeckerandSons_2022-08-06.pdf
P33640420,3027.42,ConnerOlson_2023-05-04.pdf
G77184054,6778.320000000001,G77184054.pdf
373188638,11144.990000000002,Email_Attachment_2021-06-11_4350.pdf
W71597094,6913.76,W71597094.pdf
965203516,9523.28,
M43528623,16234.69,2021-08-15_4353.pdf
G80628549,20855.27,LopezCastanedaandBenjamin_2021-07-06.pdf
676975466,1910.4,Email_Attachment_2022-07-01_4355.pdf
T46825521,11654.76,T46825521.pdf
423531029,15951.62,Incoming_inv_ParaisurZ996560_4357.pdf
462848433,11756.19,Email_Attachment_2021-10-18_4358.pdf
355212809,11178.839999999998,355212809.pdf
B95410721,12707.45,2021-07-10_4360.pdf
W29210541,11989.72,Incoming_inv_ParaisurZ996560_4361.pdf
B41327353,8619.92146543533,Email_Attachment_2022-03-21_4362.pdf
W18493415,3028.1000000000004,2022-09-07_4363.pdf
V10526540,5845.04,Invoice (4364).pdf
Y73493884,10604.600000000004,Incoming_inv_ParaisurZ996560_4365.pdf
302669199,900.7899999999998,KnoxHillandVargas_2022-01-22.pdf
K96452035,10166.71,2023-02-23_4367.pdf
G32209474,18917.49,2022-06-16_4368.pdf
Q36679761,7750.070000000001,Invoice (4369).pdf
Q25907086,12291.42,Incoming_inv_ParaisurZ996560_4370.pdf
L10196694,19523.76,Incoming_inv_ParaisurZ996560_4371.pdf
634769853,14866.55,Email_Attachment_2021-08-02_4372.pdf
239809920,756.62,Invoice (4373).pdf
W38437756,28185.54,Email_Attachment_2021-01-24_4374.pdf
632384380,27623.76,2021-05-17_4375.pdf
F94045671,5269.93,FrazierEstes_2021-03-28.pdf
C45673228,10001.02,2021-09-30_4377.pdf
730011349,2265.8500000000004,RichmondInc_2022-09-22.pdf
R72423208,3027.9000000000005,ReedJenkinsandRose_2023-05-11.pdf
M04566961,8592.76,Incoming_inv_ParaisurZ996560_4380.pdf
F20269728,14414.61,Email_Attachment_2023-01-22_4381.pdf
V09017880,490.99,Invoice (4382).pdf
U86067705,10312.35,RoblesRivera_2023-04-25.pdf
Z68278416,6912.379999999999,Invoice (4384).pdf
M23319820,1152.72,M23319820.pdf
I97256415,5713.82,I97256415.pdf
Q05981296,13882.14,Incoming_inv_ParaisurZ996560_4387.pdf
Z71656068,21741.61,Invoice (4388).pdf
251359613,24940.22,Email_Attachment_2022-12-31_4389.pdf
758775114,5735.92,758775114.pdf
594175586,16520.57,594175586.pdf
713261208,46808.61,Incoming_inv_ParaisurZ996560_4392.pdf
D88874666,31575.31,D88874666.pdf
M07882653,19850.95,Incoming_inv_ParaisurZ996560_4394.pdf
B85096428,6485.490000000002,Email_Attachment_2021-01-20_4395.pdf
423961580,15329.89,Incoming_inv_ParaisurZ996560_4396.pdf
519282976,6070.22,Invoice (4397).pdf
W41110331,9677.45,Email_Attachment_2022-11-23_4398.pdf
P58439661,13195.67,P58439661.pdf
795610438,14309.999729716723,Email_Attachment_2022-11-18_4400.pdf
941885214,45068.37,Incoming_inv_ParaisurZ996560_4401.pdf
R02258341,7715.37,Incoming_inv_ParaisurZ996560_4402.pdf
187652901,39184.49999999999,Incoming_inv_ParaisurZ996560_4403.pdf
H80903256,6372.5,H80903256.pdf
627450315,22190.54,HansonGonzalez_2022-10-13.pdf
690072719,15986.669999999998,Incoming_inv_ParaisurZ996560_4406.pdf
496668777,1791.41,Invoice (4407).pdf
441457900,8800.32,2021-10-08_4408.pdf
932457615,15590.240000000002,Invoice (4409).pdf
171568145,15631.680000000002,171568145.pdf
T61563197,7715.83,T61563197.pdf
R25758223,6771.860000000001,R25758223.pdf
C53024630,14328.58,Invoice (4413).pdf
32996215,14120.090000000002,MorenoMckenzieandNelson_2022-12-17.pdf
505367083,40672.55,ArnoldAustinandRiley_2021-04-16.pdf
456109922,8617.02,Incoming_inv_ParaisurZ996560_4416.pdf
N21144519,12236.78,Email_Attachment_2021-04-23_4417.pdf
651344781,8224.460000000001,2022-08-11_4418.pdf
U37132768,14505.44,2021-12-21_4419.pdf
F88998462,1818.27,2021-06-26_4420.pdf
275737634,32055.86,275737634.pdf
N60923893,56536.32,2021-09-28_4422.pdf
M50895707,3063.0,RiveraRosarioandLane_2023-05-31.pdf
B01044531,9523.28,
W90819730,17269.96,Email_Attachment_2021-10-31_4425.pdf
G90782075,729.2,Email_Attachment_2023-03-14_4426.pdf
Z97075465,17783.85,Z97075465.pdf
C02730027,1436.37,Email_Attachment_2021-01-18_4428.pdf
428435014,49881.37999999999,KhanRussellandSharp_2023-04-24.pdf
674133664,30581.444846699193,674133664.pdf
A89402589,3195.79,Invoice (4431).pdf
608556104,7544.42,608556104.pdf
377016940,21772.79,Invoice (4433).pdf
F45774293,14846.16,2021-02-13_4434.pdf
550724561,2784.6900000000005,PhillipsGroup_2023-02-04.pdf
270224933,1618.2099999999998,270224933.pdf
843193075,7024.599999999999,PowersJohnsonandGarza_2021-03-22.pdf
I07401780,15156.26,Incoming_inv_ParaisurZ996560_4438.pdf
H99644314,623.46,Incoming_inv_ParaisurZ996560_4439.pdf
O63662661,18374.21,Invoice (4440).pdf
J43558779,18811.96,Invoice (4441).pdf
103864180,16653.850000000002,Incoming_inv_ParaisurZ996560_4442.pdf
533070782,45615.66,2022-05-18_4443.pdf
918996873,32918.48,Invoice (4444).pdf
D31277977,14772.65,Incoming_inv_ParaisurZ996560_4445.pdf
953995945,13753.46,2023-03-14_4446.pdf
E97847263,12886.68,E97847263.pdf
685426594,15664.480000000003,2021-09-13_4448.pdf
S00760151,5761.17,S00760151.pdf
I36108689,46962.87,2022-12-21_4450.pdf
450835828,4278.06,Invoice (4451).pdf
477232296,19109.09,Invoice (4452).pdf
C71591235,8422.28,BrownGreeneandMoore_2022-02-04.pdf
71487193,5888.95,Email_Attachment_2021-10-30_4454.pdf
541901268,12520.5,Invoice (4455).pdf
D65746807,11723.76,D65746807.pdf
216658730,28708.529999999995,Incoming_inv_ParaisurZ996560_4457.pdf
376841865,13666.87,Invoice (4458).pdf
917688149,9523.28,2021-04-27_4459.pdf
K79103855,6369.85,Incoming_inv_ParaisurZ996560_4460.pdf
O75338663,7199.49,Email_Attachment_2022-12-08_4461.pdf
L12798215,3163.95,LeeRogersandMendez_2021-01-18.pdf
617887441,17841.11,Email_Attachment_2021-01-23_4463.pdf
342743040,7623.16,Incoming_inv_ParaisurZ996560_4464.pdf
F96690556,1664.38,Incoming_inv_ParaisurZ996560_4465.pdf
O53873933,9761.690000000002,O53873933.pdf
422117782,7988.46,Invoice (4467).pdf
O97055184,4065.01,AllenPLC_2021-11-17.pdf
973079945,15890.63,Email_Attachment_2023-01-07_4469.pdf
I02890313,4442.099999999999,Email_Attachment_2021-03-16_4470.pdf
549638767,6590.87,Incoming_inv_ParaisurZ996560_4471.pdf
431621321,519.03,HuntLtd_2021-03-09.pdf
978221149,5431.65,Invoice (4473).pdf
G75681281,12706.23,G75681281.pdf
D16500002,4615.5,Email_Attachment_2021-12-21_4475.pdf
210764271,2512.87,KruegerKennedy_2021-11-20.pdf
204571295,6717.613257773881,2021-08-09_4477.pdf
898482312,11018.97,SmallBenjaminandChavez_2021-11-12.pdf
594484715,10479.22,Email_Attachment_2022-04-14_4479.pdf
689232895,39460.84,2023-02-21_4480.pdf
681550704,12299.1,Invoice (4481).pdf
286373155,7388.900000000001,CraneandSons_2022-10-04.pdf
340230438,11388.6,Incoming_inv_ParaisurZ996560_4483.pdf
456000374,8113.56,Invoice (4484).pdf
718088576,1533.62,FlemingLtd_2021-02-24.pdf
E72602633,4571.26,2022-06-13_4486.pdf
Y90616181,9236.67,Y90616181.pdf
E88564530,16933.7,Email_Attachment_2021-02-05_4488.pdf
923333508,3118.5,923333508.pdf
153436565,4470.95,Email_Attachment_2021-06-02_4490.pdf
C77307648,2033.67,C77307648.pdf
574419090,5653.63,2021-01-19_4492.pdf
N08460281,4373.14,MorenoPierceandFloyd_2023-01-12.pdf
D93214735,5904.8,2023-05-08_4494.pdf
T54831579,6738.45946263374,Invoice (4495).pdf
390913718,17217.23,390913718.pdf
908660613,51314.73,Email_Attachment_2021-11-17_4497.pdf
H94444445,17041.34,Incoming_inv_ParaisurZ996560_4498.pdf
444134765,5700.9800000000005,Invoice (4499).pdf
X79235249,75711.98,X79235249.pdf
897806108,28861.4,2021-05-29_4501.pdf
217779205,2884.5400000000004,2022-01-25_4502.pdf
734515272,10245.42,LambertVasquezandBrown_2023-01-21.pdf
Z38365744,3978.3,TaylorPLC_2022-12-13.pdf
V23294002,9278.98,V23294002.pdf
100731369,259.52,Invoice (4506).pdf
967001607,15870.66,Email_Attachment_2022-07-05_4507.pdf
M99554550,13386.740000000002,Invoice (4508).pdf
D51350402,9096.07,2022-05-05_4509.pdf
F38427903,9699.34,F38427903.pdf
T12789865,10217.38,2022-07-29_4511.pdf
26704688,9929.3,Incoming_inv_ParaisurZ996560_4512.pdf
T71519757,9211.08,T71519757.pdf
T52471179,3897.9300000000007,BarnettCarter_2022-10-18.pdf
P82238417,9523.28,
Z28047328,6838.639999999999,2021-02-13_4516.pdf
H81321427,8792.84,Email_Attachment_2023-02-20_4517.pdf
J38251422,4048.95,Invoice (4518).pdf
553220068,9523.28,
A94728504,3314.29,2021-06-09_4520.pdf
A58860771,11888.3,Invoice (4521).pdf
584972210,16468.489999999998,SaundersJimenez_2021-07-02.pdf
951932356,63113.03,Invoice (4523).pdf
V84062427,11936.59,Incoming_inv_ParaisurZ996560_4524.pdf
Q52704059,502.22,Invoice (4525).pdf
Q97798762,5092.92,Email_Attachment_2021-09-19_4526.pdf
W05875249,29495.27,Invoice (4527).pdf
139537191,8848.720000000001,139537191.pdf
L98132203,30247.24,Email_Attachment_2021-06-09_4529.pdf
L40586166,37783.85999999999,2022-04-13_4530.pdf
264130843,17565.74,264130843.pdf
271640036,8430.46,Email_Attachment_2022-02-20_4532.pdf
Q11534781,11741.72,Email_Attachment_2022-05-10_4533.pdf
888482378,16057.13,WestInc_2022-06-14.pdf
821360711,2414.2200000000003,NelsonCostaandHolland_2023-03-06.pdf
Q16642775,1036.34,2021-01-01_4536.pdf
920823191,6040.14,920823191.pdf
E74240708,7284.11,E74240708.pdf
503915043,21005.980000000003,Incoming_inv_ParaisurZ996560_4539.pdf
364910238,4291.35,MatthewsHale_2021-06-18.pdf
551121307,10294.5,551121307.pdf
R05179598,18414.28,R05179598.pdf
850826729,53734.23,Invoice (4543).pdf
949155858,4932.27,949155858.pdf
K92288140,17750.04,Email_Attachment_2021-10-27_4545.pdf
G39146800,1627.8200000000002,HoodJohnstonandSaunders_2021-08-25.pdf
443247700,18682.67,Email_Attachment_2022-03-30_4547.pdf
I95957035,1845.3,I95957035.pdf
533626756,25558.23,Invoice (4549).pdf
926690776,16009.03,926690776.pdf
M62490206,8470.5,M62490206.pdf
666324597,6945.17,Incoming_inv_ParaisurZ996560_4552.pdf
66591429,4161.57,Incoming_inv_ParaisurZ996560_4553.pdf
458471927,20673.09,Incoming_inv_ParaisurZ996560_4554.pdf
191216920,11544.830000000002,191216920.pdf
974419483,9823.36,974419483.pdf
49287514,22312.51,Incoming_inv_ParaisurZ996560_4557.pdf
N94163843,9986.14,Invoice (4558).pdf
602827398,33746.020000000004,HardyMiller_2021-06-01.pdf
733163913,20460.22,Incoming_inv_ParaisurZ996560_4560.pdf
438489892,17817.59,Incoming_inv_ParaisurZ996560_4561.pdf
513301009,14686.22,Incoming_inv_ParaisurZ996560_4562.pdf
2622202,5698.16,2021-11-25_4563.pdf
M94193300,8091.47,Invoice (4564).pdf
420529338,9376.72,2021-12-26_4565.pdf
541534353,14530.69,2023-01-29_4566.pdf
U62352040,27325.03,Email_Attachment_2021-09-22_4567.pdf
R72955232,17506.879999999997,Invoice (4568).pdf
M33188819,1169.84,Incoming_inv_ParaisurZ996560_4569.pdf
40265682,1655.61,Invoice (4570).pdf
26631417,1359.14,Invoice (4571).pdf
862431208,15532.79,862431208.pdf
W69207700,8253.31,Email_Attachment_2023-04-23_4573.pdf
809517852,15849.12,2023-05-21_4574.pdf
112305922,11514.43,SotoPLC_2023-01-25.pdf
J96208308,2855.78,Incoming_inv_ParaisurZ996560_4576.pdf
445702799,7403.02,FernandezBrownandGarner_2022-03-07.pdf
G41003480,14415.31,Invoice (4578).pdf
V76969405,3523.85,Invoice (4579).pdf
S93697085,34762.439999999995,GillespiePham_2021-01-21.pdf
866443484,53486.8,Invoice (4581).pdf
704717604,5968.36,Invoice (4582).pdf
N51363324,7769.07,Incoming_inv_ParaisurZ996560_4583.pdf
F74238919,16459.440000000002,Email_Attachment_2022-01-05_4584.pdf
302872675,11155.91,2021-09-18_4585.pdf
F93161225,9523.28,
Z33590756,7513.26,Invoice (4587).pdf
U84488789,7464.620000000001,2022-02-20_4588.pdf
O57405511,2464.03,2023-03-05_4589.pdf
809080215,5899.93,2021-07-02_4590.pdf
783109196,12550.93,Email_Attachment_2021-03-20_4591.pdf
O48196572,5392.34,ThomasRoblesandShields_2021-05-11.pdf
81760609,7385.719999999999,Incoming_inv_ParaisurZ996560_4593.pdf
J07136717,15394.04,J07136717.pdf
W25693808,5976.14,Invoice (4595).pdf
J07722948,9594.079999999998,J07722948.pdf
C12025494,4977.089999999999,MendezDavilaandMiller_2021-07-11.pdf
539585023,6550.8,Invoice (4598).pdf
Q77206041,15957.35,Q77206041.pdf
R84368580,13941.95,R84368580.pdf
T20500556,18038.35,Invoice (4601).pdf
F51054280,8184.620000000001,Incoming_inv_ParaisurZ996560_4602.pdf
P16955432,4825.96,2021-08-31_4603.pdf
W55038522,13707.63,2021-04-18_4604.pdf
120449167,7382.68,2021-07-14_4605.pdf
158870729,873.88,Email_Attachment_2022-12-03_4606.pdf
776380897,19572.189999999995,2022-07-04_4607.pdf
893616400,9523.28,
165152619,8917.488734296425,Email_Attachment_2022-02-04_4609.pdf
518339026,9067.909999999998,DavisGibbsandVazquez_2023-05-29.pdf
950852432,37181.62,Invoice (4611).pdf
X76444564,24969.9,ThomasVasquez_2021-07-13.pdf
572642603,9523.28,
240882513,5327.6900000000005,240882513.pdf
H21297268,2514.8300000000004,H21297268.pdf
807280324,10565.93,AcostaBrown_2023-03-23.pdf
E31007485,15701.38,E31007485.pdf
314170962,26797.34,Invoice (4618).pdf
432200820,8166.04,2023-01-04_4619.pdf
E65981068,6291.2793229437175,Incoming_inv_ParaisurZ996560_4620.pdf
S05811681,2987.06,Email_Attachment_2022-08-06_4621.pdf
V86616802,3970.06,Invoice (4622).pdf
264063342,1240.46,Email_Attachment_2023-02-19_4623.pdf
A70699118,6528.47,2021-07-09_4624.pdf
31605763,14697.54,WallacePriceandSimon_2022-09-01.pdf
864921233,8265.52,Invoice (4626).pdf
H38204453,6030.9800000000005,H38204453.pdf
502509696,36565.77,2021-03-28_4628.pdf
405959601,10940.34,Email_Attachment_2023-05-25_4629.pdf
494691901,2554.1,494691901.pdf
744010706,24740.35,744010706.pdf
A00590135,1132.87,A00590135.pdf
U62946213,46788.74999999999,LewisMccartyandRose_2023-01-10.pdf
W79743573,7364.04,MillerLawrence_2021-12-21.pdf
J25891795,15819.0,VasquezLong_2021-11-29.pdf
584625703,28376.11,Invoice (4636).pdf
D86771142,1803.65,Invoice (4637).pdf
V28983895,6581.110000000001,NicholsLLC_2021-07-31.pdf
F41935668,11249.44,2021-01-23_4639.pdf
C74733326,9435.72,C74733326.pdf
789066612,57352.59,789066612.pdf
M31745692,8793.12,Incoming_inv_ParaisurZ996560_4642.pdf
G23864511,6576.950000000001,G23864511.pdf
285249186,13112.96,2022-01-18_4644.pdf
C90081015,50602.95,2021-01-14_4645.pdf
804445307,10114.34,Invoice (4646).pdf
T65608183,3175.32,Email_Attachment_2022-01-14_4647.pdf
F89356385,8158.6,BatesRamirezandMartinez_2022-08-18.pdf
I07638255,1526.9299999999998,Invoice (4649).pdf
T40089584,2050.37,T40089584.pdf
C04412943,17315.69,Email_Attachment_2022-08-10_4651.pdf
N56019022,18695.31,Incoming_inv_ParaisurZ996560_4652.pdf
Z59958014,9626.9,Email_Attachment_2022-04-28_4653.pdf
218568413,20939.52999999999,Incoming_inv_ParaisurZ996560_4654.pdf
406969816,12983.88,Email_Attachment_2021-09-27_4655.pdf
162321629,36502.94,GriffinLtd_2021-09-14.pdf
O76967975,10833.93,Incoming_inv_ParaisurZ996560_4657.pdf
S68412557,9504.840000000002,WoodGordonandNeal_2021-11-22.pdf
T13983549,10208.34,Incoming_inv_ParaisurZ996560_4659.pdf
A26040217,11960.97,Invoice (4660).pdf
U62929097,16424.64,2022-06-16_4661.pdf
V11688586,14297.4,Email_Attachment_2023-02-17_4662.pdf
Q32033778,1349.17,2022-11-20_4663.pdf
C85747588,18264.88,2022-01-06_4664.pdf
205815,3068.7900000000004,2021-05-02_4665.pdf
459794008,12970.51,WilliamsGarciaandMartin_2023-02-10.pdf
817472755,15812.81,Email_Attachment_2021-07-21_4667.pdf
S48124771,14531.99,2023-03-29_4668.pdf
775556716,13767.9,Invoice (4669).pdf
65816863,5097.14,65816863.pdf
188203321,3241.61,188203321.pdf
E65708180,13247.53,Incoming_inv_ParaisurZ996560_4672.pdf
R02610197,355.64,Incoming_inv_ParaisurZ996560_4673.pdf
133770327,17631.489999999998,2022-04-11_4674.pdf
930597505,17230.19,Email_Attachment_2022-08-11_4675.pdf
X15054871,8174.39,X15054871.pdf
608402223,2255.74,2021-02-04_4677.pdf
256867209,11173.240000000002,Invoice (4678).pdf
224282633,9523.28,
V62387327,36933.07,Incoming_inv_ParaisurZ996560_4680.pdf
81323476,435.86,Email_Attachment_2022-01-01_4681.pdf
R15965167,10839.077796825066,Incoming_inv_ParaisurZ996560_4682.pdf
G12631178,8572.3,Invoice (4683).pdf
T67258209,7714.809999999999,T67258209.pdf
248266849,27600.07836378065,248266849.pdf
919420457,13117.69,Invoice (4686).pdf
Z93385273,20824.09,EvansGibbsandNelson_2023-02-23.pdf
W60171706,13949.720903925589,Email_Attachment_2022-11-14_4688.pdf
417208857,7016.75,RyanBurnsandSoto_2021-09-18.pdf
158887227,9517.7,WhiteRojasandAlvarez_2021-01-09.pdf
E76140762,12419.77,Incoming_inv_ParaisurZ996560_4691.pdf
J99759749,29859.88,2021-03-25_4692.pdf
V87872639,42837.58,2021-04-25_4693.pdf
884043949,3240.1500000000005,BurkeBaker_2022-07-11.pdf
F76017451,4283.61,Email_Attachment_2021-08-11_4695.pdf
928555245,13905.42,928555245.pdf
F80361104,3557.34,JacksonSilvaandCox_2022-09-07.pdf
787072093,7298.57,787072093.pdf
6984735,14747.88,TylerTranandRodriguez_2021-04-07.pdf
881545702,9051.89,Invoice (4700).pdf
939047561,10016.76,2023-02-01_4701.pdf
P88840790,39290.63999999999,Invoice (4702).pdf
593188037,4853.75,Email_Attachment_2022-12-13_4703.pdf
731704151,7103.51,Incoming_inv_ParaisurZ996560_4704.pdf
409698481,3575.48,Incoming_inv_ParaisurZ996560_4705.pdf
I74549842,26531.34,Email_Attachment_2021-02-09_4706.pdf
715308476,14265.68,FrancisandSons_2022-09-17.pdf
453571658,52952.13,MurrayPorter_2021-01-09.pdf
407224498,10919.259999999998,407224498.pdf
S95101908,6357.530000000001,S95101908.pdf
T06391413,8542.7,T06391413.pdf
K36163667,6508.08,PollardKaufmanandTurner_2023-01-07.pdf
230954591,2983.03,230954591.pdf
851095001,5411.67,Incoming_inv_ParaisurZ996560_4714.pdf
L01498483,15484.23,Invoice (4715).pdf
K59697081,4583.54,2023-04-23_4716.pdf
Q97264300,3391.99,Q97264300.pdf
540325349,3662.62,2021-03-31_4718.pdf
L61732006,16401.32,L61732006.pdf
M95132294,3675.060000000001,Email_Attachment_2022-03-18_4720.pdf
139326713,14296.08,139326713.pdf
392085089,2922.11,Email_Attachment_2022-09-11_4722.pdf
V75057364,9523.28,
C44964690,5655.1,2023-04-25_4724.pdf
N70960296,12266.79,PattonQuinn_2021-02-11.pdf
D15485400,6709.710000000001,Email_Attachment_2021-01-04_4726.pdf
350429984,1904.0,2022-04-21_4727.pdf
