Invoice Number,Total Charged,Path
P82238417,9589.04,
Z28047328,6838.64,2021-02-13_4516.pdf
H81321427,8792.84,Email_Attachment_2023-02-20_4517.pdf
J38251422,4048.95,Invoice (4518).pdf
553220068,9589.04,
A94728504,3314.29,2021-06-09_4520.pdf
A58860771,11888.3,Invoice (4521).pdf
584972210,16468.49,SaundersJimenez_2021-07-02.pdf
951932356,63113.03,Invoice (4523).pdf
V84062427,11936.59,Incoming_inv_ParaisurZ996560_4524.pdf
Q52704059,502.22,Invoice (4525).pdf
Q97798762,5092.92,Email_Attachment_2021-09-19_4526.pdf
W05875249,29495.27,Invoice (4527).pdf
139537191,8848.72,139537191.pdf
L98132203,30247.24,Email_Attachment_2021-06-09_4529.pdf
L40586166,38762.25,2022-04-13_4530.pdf
264130843,17565.74,264130843.pdf
271640036,8430.46,Email_Attachment_2022-02-20_4532.pdf
Q11534781,11389.46,Email_Attachment_2022-05-10_4533.pdf
888482378,16057.13,WestInc_2022-06-14.pdf
821360711,2414.22,NelsonCostaandHolland_2023-03-06.pdf
Q16642775,2936.17,2021-01-01_4536.pdf
920823191,6040.14,920823191.pdf
E74240708,7284.11,E74240708.pdf
503915043,21005.98,Incoming_inv_ParaisurZ996560_4539.pdf
364910238,10200.1,MatthewsHale_2021-06-18.pdf
551121307,10586.94,551121307.pdf
R05179598,18134.28,R05179598.pdf
850826729,53734.23,Invoice (4543).pdf
949155858,4836.72,949155858.pdf
K92288140,15837.54,Email_Attachment_2021-10-27_4545.pdf
G39146800,1627.82,HoodJohnstonandSaunders_2021-08-25.pdf
443247700,18738.66,Email_Attachment_2022-03-30_4547.pdf
I95957035,1845.3,I95957035.pdf
533626756,25558.23,Invoice (4549).pdf
926690776,16009.03,926690776.pdf
M62490206,8470.5,M62490206.pdf
666324597,6945.17,Incoming_inv_ParaisurZ996560_4552.pdf
66591429,9751.16,Incoming_inv_ParaisurZ996560_4553.pdf
458471927,20673.09,Incoming_inv_ParaisurZ996560_4554.pdf
191216920,11544.83,191216920.pdf
974419483,9823.36,974419483.pdf
49287514,22312.51,Incoming_inv_ParaisurZ996560_4557.pdf
N94163843,9986.14,Invoice (4558).pdf
602827398,33746.02,HardyMiller_2021-06-01.pdf
733163913,20640.74,Incoming_inv_ParaisurZ996560_4560.pdf
438489892,17817.59,Incoming_inv_ParaisurZ996560_4561.pdf
513301009,14686.22,Incoming_inv_ParaisurZ996560_4562.pdf
2622202,5698.16,2021-11-25_4563.pdf
M94193300,8091.47,Invoice (4564).pdf
420529338,17599.05,2021-12-26_4565.pdf
541534353,14530.69,2023-01-29_4566.pdf
U62352040,27325.03,Email_Attachment_2021-09-22_4567.pdf
R72955232,17506.88,Invoice (4568).pdf
M33188819,1169.84,Incoming_inv_ParaisurZ996560_4569.pdf
40265682,1655.61,Invoice (4570).pdf
26631417,2528.9,Invoice (4571).pdf
862431208,15532.79,862431208.pdf
W69207700,8076.97,Email_Attachment_2023-04-23_4573.pdf
809517852,17018.88,2023-05-21_4574.pdf
112305922,11338.09,SotoPLC_2023-01-25.pdf
J96208308,2913.45,Incoming_inv_ParaisurZ996560_4576.pdf
445702799,7403.02,FernandezBrownandGarner_2022-03-07.pdf
G41003480,14415.31,Invoice (4578).pdf
V76969405,3523.85,Invoice (4579).pdf
S93697085,34762.44,GillespiePham_2021-01-21.pdf
866443484,53486.8,Invoice (4581).pdf
704717604,6026.03,Invoice (4582).pdf
N51363324,7945.2,Incoming_inv_ParaisurZ996560_4583.pdf
F74238919,16459.44,Email_Attachment_2022-01-05_4584.pdf
302872675,11155.91,2021-09-18_4585.pdf
F93161225,9589.04,
Z33590756,7513.26,Invoice (4587).pdf
U84488789,7464.62,2022-02-20_4588.pdf
O57405511,3514.03,2023-03-05_4589.pdf
809080215,7347.93,2021-07-02_4590.pdf
783109196,14262.43,Email_Attachment_2021-03-20_4591.pdf
O48196572,5392.34,ThomasRoblesandShields_2021-05-11.pdf
81760609,7385.72,Incoming_inv_ParaisurZ996560_4593.pdf
J07136717,15394.04,J07136717.pdf
W25693808,5128.72,Invoice (4595).pdf
J07722948,9694.08,J07722948.pdf
C12025494,4977.09,MendezDavilaandMiller_2021-07-11.pdf
539585023,6550.8,Invoice (4598).pdf
Q77206041,15957.35,Q77206041.pdf
R84368580,13941.95,R84368580.pdf
T20500556,18038.35,Invoice (4601).pdf
F51054280,8184.62,Incoming_inv_ParaisurZ996560_4602.pdf
P16955432,221.21,2021-08-31_4603.pdf
W55038522,13707.63,2021-04-18_4604.pdf
120449167,7382.68,2021-07-14_4605.pdf
158870729,873.88,Email_Attachment_2022-12-03_4606.pdf
776380897,19572.19,2022-07-04_4607.pdf
893616400,1810.07,Incoming_inv_ParaisurZ996560_4608.pdf
165152619,8986.92005109579,Email_Attachment_2022-02-04_4609.pdf
518339026,9067.91,DavisGibbsandVazquez_2023-05-29.pdf
950852432,37181.62,Invoice (4611).pdf
X76444564,24969.9,ThomasVasquez_2021-07-13.pdf
572642603,9589.04,
240882513,5327.69,240882513.pdf
H21297268,2514.83,H21297268.pdf
807280324,10565.93,AcostaBrown_2023-03-23.pdf
E31007485,15701.38,E31007485.pdf
314170962,26797.34,Invoice (4618).pdf
432200820,8166.04,2023-01-04_4619.pdf
E65981068,6342.84366880636,Incoming_inv_ParaisurZ996560_4620.pdf
S05811681,2987.06,Email_Attachment_2022-08-06_4621.pdf
V86616802,3970.06,Invoice (4622).pdf
264063342,1240.46,Email_Attachment_2023-02-19_4623.pdf
A70699118,6528.47,2021-07-09_4624.pdf
31605763,15047.54,WallacePriceandSimon_2022-09-01.pdf
864921233,8265.52,Invoice (4626).pdf
H38204453,6030.98,H38204453.pdf
502509696,36565.77,2021-03-28_4628.pdf
405959601,10940.34,Email_Attachment_2023-05-25_4629.pdf
494691901,2675.16,494691901.pdf
744010706,24740.35,744010706.pdf
A00590135,7652.87,A00590135.pdf
U62946213,46788.75,LewisMccartyandRose_2023-01-10.pdf
W79743573,7364.04,MillerLawrence_2021-12-21.pdf
J25891795,15819,VasquezLong_2021-11-29.pdf
584625703,28376.11,Invoice (4636).pdf
D86771142,2002.69,Invoice (4637).pdf
V28983895,6581.11,NicholsLLC_2021-07-31.pdf
F41935668,11249.44,2021-01-23_4639.pdf
C74733326,9435.72,C74733326.pdf
789066612,57176.46,789066612.pdf
M31745692,8793.12,Incoming_inv_ParaisurZ996560_4642.pdf
G23864511,6576.95,G23864511.pdf
285249186,13263.96,2022-01-18_4644.pdf
C90081015,50602.95,2021-01-14_4645.pdf
804445307,9938,Invoice (4646).pdf
T65608183,3175.32,Email_Attachment_2022-01-14_4647.pdf
F89356385,8158.6,BatesRamirezandMartinez_2022-08-18.pdf
I07638255,1526.93,Invoice (4649).pdf
T40089584,1090.37,T40089584.pdf
C04412943,17315.69,Email_Attachment_2022-08-10_4651.pdf
N56019022,18695.31,Incoming_inv_ParaisurZ996560_4652.pdf
Z59958014,9626.9,Email_Attachment_2022-04-28_4653.pdf
218568413,20729.53,Incoming_inv_ParaisurZ996560_4654.pdf
406969816,12983.88,Email_Attachment_2021-09-27_4655.pdf
162321629,36502.94,GriffinLtd_2021-09-14.pdf
O76967975,10833.93,Incoming_inv_ParaisurZ996560_4657.pdf
S68412557,9504.84,WoodGordonandNeal_2021-11-22.pdf
T13983549,10208.34,Incoming_inv_ParaisurZ996560_4659.pdf
A26040217,12392.85,Invoice (4660).pdf
U62929097,16424.64,2022-06-16_4661.pdf
V11688586,14297.4,Email_Attachment_2023-02-17_4662.pdf
Q32033778,1349.17,2022-11-20_4663.pdf
C85747588,18264.88,2022-01-06_4664.pdf
205815,3068.79,2021-05-02_4665.pdf
459794008,13146.85,WilliamsGarciaandMartin_2023-02-10.pdf
817472755,15812.81,Email_Attachment_2021-07-21_4667.pdf
S48124771,14675.95,2023-03-29_4668.pdf
775556716,13767.9,Invoice (4669).pdf
65816863,5097.14,65816863.pdf
188203321,3065.27,188203321.pdf
E65708180,13247.53,Incoming_inv_ParaisurZ996560_4672.pdf
R02610197,184.64,Incoming_inv_ParaisurZ996560_4673.pdf
133770327,31241.49,2022-04-11_4674.pdf
930597505,16489.19,Email_Attachment_2022-08-11_4675.pdf
X15054871,11051.19,X15054871.pdf
608402223,2255.74,2021-02-04_4677.pdf
256867209,11173.24,Invoice (4678).pdf
224282633,9589.04,
V62387327,36808.54,Incoming_inv_ParaisurZ996560_4680.pdf
81323476,435.86,Email_Attachment_2022-01-01_4681.pdf
R15965167,10921.5823193574,Incoming_inv_ParaisurZ996560_4682.pdf
G12631178,8572.3,Invoice (4683).pdf
T67258209,7714.81,T67258209.pdf
248266849,608.22,248266849.pdf
919420457,13117.69,Invoice (4686).pdf
Z93385273,20824.09,EvansGibbsandNelson_2023-02-23.pdf
W60171706,1881.86,Email_Attachment_2022-11-14_4688.pdf
417208857,7016.75,RyanBurnsandSoto_2021-09-18.pdf
158887227,9517.7,WhiteRojasandAlvarez_2021-01-09.pdf
E76140762,12419.77,Incoming_inv_ParaisurZ996560_4691.pdf
J99759749,29859.88,2021-03-25_4692.pdf
V87872639,42837.58,2021-04-25_4693.pdf
884043949,2820.15,BurkeBaker_2022-07-11.pdf
F76017451,4283.61,Email_Attachment_2021-08-11_4695.pdf
928555245,13905.42,928555245.pdf
F80361104,3557.34,JacksonSilvaandCox_2022-09-07.pdf
787072093,7048.57,787072093.pdf
6984735,14747.88,TylerTranandRodriguez_2021-04-07.pdf
881545702,9051.89,Invoice (4700).pdf
939047561,10016.76,2023-02-01_4701.pdf
P88840790,39290.64,Invoice (4702).pdf
593188037,5141.67,Email_Attachment_2022-12-13_4703.pdf
731704151,7103.51,Incoming_inv_ParaisurZ996560_4704.pdf
409698481,3575.48,Incoming_inv_ParaisurZ996560_4705.pdf
I74549842,26531.34,Email_Attachment_2021-02-09_4706.pdf
715308476,14265.68,FrancisandSons_2022-09-17.pdf
453571658,53244.57,MurrayPorter_2021-01-09.pdf
407224498,10919.26,407224498.pdf
S95101908,6357.53,S95101908.pdf
T06391413,8542.7,T06391413.pdf
K36163667,6331.74,PollardKaufmanandTurner_2023-01-07.pdf
230954591,2983.03,230954591.pdf
851095001,5411.67,Incoming_inv_ParaisurZ996560_4714.pdf
L01498483,15484.23,Invoice (4715).pdf
K59697081,4583.54,2023-04-23_4716.pdf
Q97264300,3391.99,Q97264300.pdf
540325349,3662.62,2021-03-31_4718.pdf
L61732006,16401.32,L61732006.pdf
M95132294,3675.06,Email_Attachment_2022-03-18_4720.pdf
139326713,14296.08,139326713.pdf
392085089,2723.07,Email_Attachment_2022-09-11_4722.pdf
V75057364,9589.04,
C44964690,5655.1,2023-04-25_4724.pdf
N70960296,12266.79,PattonQuinn_2021-02-11.pdf
D15485400,6709.71,Email_Attachment_2021-01-04_4726.pdf
350429984,19611.71,2022-04-21_4727.pdf
630796048,4222.69,Email_Attachment_2021-07-31_4728.pdf
289738111,1045.31,GutierrezLLC_2021-11-30.pdf
B03302585,8538.43,2022-10-03_4730.pdf
694526825,21857.2,2022-06-13_4731.pdf
Z29241557,4893.54,MartinDudley_2021-06-15.pdf
592884001,5062.75,Invoice (4733).pdf
Z02513537,22151.81,Email_Attachment_2023-01-02_4734.pdf
W97862386,13885.79,Incoming_inv_ParaisurZ996560_4735.pdf
B20099359,13516.05,JacksonLtd_2021-12-10.pdf
W64379966,12217.61,2022-11-08_4737.pdf
H62239874,21899.92,H62239874.pdf
Q80092145,26234.15,Q80092145.pdf
S55098115,3309.12,Invoice (4740).pdf
260680977,30401.85,Email_Attachment_2022-06-25_4741.pdf
X46654899,11095.57,Email_Attachment_2022-04-22_4742.pdf
G27995915,22657.32,Invoice (4743).pdf
344054731,18065.15,KellyMckeeandHartman_2023-01-28.pdf
321370693,7483.88,321370693.pdf
P01231817,35536.91,Invoice (4746).pdf
609991437,9589.04,
545988142,71290.62,2021-10-07_4748.pdf
C23223896,12416.37,2022-04-22_4749.pdf
Q18046032,6384.08,Invoice (4750).pdf
305274497,6259.26,Invoice (4751).pdf
821539325,12856.01,LeInc_2022-03-06.pdf
509702011,11183.28,2022-04-07_4753.pdf
770231874,22888.7,Invoice (4754).pdf
T52942149,6820.62,BakerPLC_2022-05-09.pdf
598417284,2220.09,BakerPLC_2023-04-21.pdf
G49368910,1717.07,Incoming_inv_ParaisurZ996560_4757.pdf
N71649205,12479.9,2021-08-17_4758.pdf
189139192,10187.26,Invoice (4759).pdf
X23657485,1300.48,Incoming_inv_ParaisurZ996560_4760.pdf
K75033627,7597.33,2022-09-14_4761.pdf
998113165,-2653.92,Email_Attachment_2022-03-12_4762.pdf
M89042977,37123.15,Email_Attachment_2022-10-06_4763.pdf
453249772,2664.53,Invoice (4764).pdf
690716091,12961.48,Email_Attachment_2022-08-02_4765.pdf
776958704,55291.38,Email_Attachment_2022-01-07_4766.pdf
90230466,4239.02,2021-10-14_4767.pdf
Q00775157,42762.01,PetersStewart_2021-09-17.pdf
I78673474,19391.38,Incoming_inv_ParaisurZ996560_4769.pdf
813487968,5445.53,2022-05-28_4770.pdf
601282735,2311.24,Invoice (4771).pdf
18958637,1498.38,Invoice (4772).pdf
681677192,8574.74,2021-08-01_4773.pdf
X30243345,17286.73,Email_Attachment_2021-12-30_4774.pdf
C50152066,39414.99,2021-01-26_4775.pdf
727362468,9835,Invoice (4776).pdf
Y57556285,12515.33,Invoice (4777).pdf
493333132,13227.18,Invoice (4778).pdf
V08795721,18420.45,Email_Attachment_2023-01-16_4779.pdf
L94171162,4579.14,L94171162.pdf
P92089641,11016.39,2021-02-25_4781.pdf
X34453242,3083.66,2021-10-28_4782.pdf
603905212,4703.07,ArmstrongAlvarez_2022-01-06.pdf
F89214485,14862.63,CampbellKelleyandHoward_2021-11-08.pdf
437508565,15376.33,437508565.pdf
G71914116,15208.15,Email_Attachment_2021-10-10_4786.pdf
V31171528,9201.66,WatkinsEscobarandAlexander_2023-01-14.pdf
C35931730,8035.74,Invoice (4788).pdf
211386766,8063.95,2023-01-30_4789.pdf
I71089128,16461.43,Invoice (4790).pdf
A83835809,5604.29,A83835809.pdf
B09141423,7657.8,Email_Attachment_2021-12-09_4792.pdf
R42266451,1652.7,Invoice (4793).pdf
X32022206,1197.77,X32022206.pdf
908891566,27398.11,Invoice (4795).pdf
J92971382,951.9,Incoming_inv_ParaisurZ996560_4796.pdf
23186816,9225.5,Incoming_inv_ParaisurZ996560_4797.pdf
B54349253,11756.49,2022-10-14_4798.pdf
L35080091,6892.96,Incoming_inv_ParaisurZ996560_4799.pdf
G08216253,4498.25,Email_Attachment_2022-01-28_4800.pdf
C15391478,2627.93,Invoice (4801).pdf
536592288,9661.74,536592288.pdf
455652302,7227.79,Incoming_inv_ParaisurZ996560_4803.pdf
D26252543,5502.43,Incoming_inv_ParaisurZ996560_4804.pdf
L75348855,12447.98,FlynnAdams_2021-02-10.pdf
550919409,28907.79,Incoming_inv_ParaisurZ996560_4806.pdf
O40288907,56826.16,Email_Attachment_2022-01-18_4807.pdf
F82616756,14077.44,BarnesGroup_2023-03-25.pdf
J51847676,8574.95,Invoice (4809).pdf
W41974330,2588.36,2022-08-04_4810.pdf
805323736,7806.82,KingKennedyandJohnson_2022-11-11.pdf
O53115190,7421.98,2023-05-10_4812.pdf
389819555,13454.87,Email_Attachment_2022-08-02_4813.pdf
876169172,69143.1,876169172.pdf
L35143155,8467.47,Invoice (4815).pdf
438584741,44546.56,438584741.pdf
231408105,9662.12,2022-08-23_4817.pdf
E33262734,7713.47,Incoming_inv_ParaisurZ996560_4818.pdf
395797065,7820.51,395797065.pdf
471107681,12889.87,Invoice (4820).pdf
18439230,30142.61,2021-04-04_4821.pdf
R21532303,11569.43,Email_Attachment_2021-07-19_4822.pdf
X14438429,21135.3,ScottLLC_2022-05-08.pdf
F62489672,4008.88,F62489672.pdf
180254813,4154.66,2022-11-02_4825.pdf
Q37959954,26628.27,Q37959954.pdf
I62687795,4247.71,Invoice (4827).pdf
867109866,6492.13,FisherLopezandMontgomery_2023-01-04.pdf
C40931119,4792.98,2021-01-08_4829.pdf
U34187163,18141.67,BrownHumphrey_2022-09-03.pdf
932828397,8172.45,Email_Attachment_2022-04-09_4831.pdf
D00920568,2051.7,Incoming_inv_ParaisurZ996560_4832.pdf
586535081,17852.41,Incoming_inv_ParaisurZ996560_4833.pdf
460620921,2944.45,460620921.pdf
300174538,16334.44,300174538.pdf
N60447922,2665.89,Incoming_inv_ParaisurZ996560_4836.pdf
P62325801,53206.32,2021-04-24_4837.pdf
T87615833,18677.31,Invoice (4838).pdf
K70331445,7260.35,Invoice (4839).pdf
I67768298,5538.4,2022-03-11_4840.pdf
15934750,6980.36,Email_Attachment_2022-05-25_4841.pdf
450977434,11904.78,Incoming_inv_ParaisurZ996560_4842.pdf
X23958696,51230.16,X23958696.pdf
341533031,10230.36,Email_Attachment_2021-10-10_4844.pdf
826084530,5497.97,Email_Attachment_2021-07-03_4845.pdf
J98817732,18299.63,Invoice (4846).pdf
R15673535,13503.26,HollandandSons_2021-11-01.pdf
C70490165,1517.32,C70490165.pdf
578971314,16126.11,Invoice (4849).pdf
184149314,9260.06,Invoice (4850).pdf
424503022,3503.16,424503022.pdf
154073580,9481.4847937699,Invoice (4852).pdf
209020124,36616.73,Email_Attachment_2022-03-03_4853.pdf
R10773548,33033.21,R10773548.pdf
667634685,16763.4,2021-09-19_4855.pdf
J99205656,2316.62,J99205656.pdf
453191687,8349.84,453191687.pdf
636700309,2206.08,Email_Attachment_2022-03-17_4858.pdf
914496808,17392.9625353216,Incoming_inv_ParaisurZ996560_4859.pdf
C51303416,14114.54,C51303416.pdf
656393816,1435.75,CarterandSons_2021-07-10.pdf
R02054699,18271.58,Invoice (4862).pdf
373364340,7612.93,2021-06-14_4863.pdf
K71901672,3459.58,K71901672.pdf
U99403323,877.02,Email_Attachment_2021-10-27_4865.pdf
E29732419,11793.8,MontgomeryWilsonandAdams_2022-02-26.pdf
N64757551,7037.87,Email_Attachment_2022-10-16_4867.pdf
470778806,7483.05,Incoming_inv_ParaisurZ996560_4868.pdf
W43461109,7445.61,Incoming_inv_ParaisurZ996560_4869.pdf
357228529,2251.04,2022-01-07_4870.pdf
D43280064,15569.55,Invoice (4871).pdf
361909457,15593.39,361909457.pdf
168447300,9127.63,2021-02-03_4873.pdf
G09595735,31875.45,Invoice (4874).pdf
759308273,6222.86,Invoice (4875).pdf
888250583,3304.71,Email_Attachment_2021-10-24_4876.pdf
303746629,33389.21,BennettGroup_2022-12-24.pdf
236780923,11877.04,236780923.pdf
S01723760,5828.72,Incoming_inv_ParaisurZ996560_4879.pdf
205489870,23120.06,2023-03-15_4880.pdf
Q43064444,3357.64,Incoming_inv_ParaisurZ996560_4881.pdf
207675122,14117.28,Email_Attachment_2021-11-29_4882.pdf
959329749,6072.74,SolomonStoneandMiranda_2023-03-21.pdf
572352988,700.21,Email_Attachment_2022-11-03_4884.pdf
H54711251,42799.75,Invoice (4885).pdf
C63102374,14165.15,Invoice (4886).pdf
523120357,11390.05,2022-12-21_4887.pdf
352857828,7372.61,GriffinGroup_2022-12-12.pdf
907905174,9589.04,
F42167813,1216.64,Incoming_inv_ParaisurZ996560_4890.pdf
H89317619,27350.36,TorresandSons_2022-11-10.pdf
Y31660935,10573.58,Y31660935.pdf
716630925,14134.73,Invoice (4893).pdf
J60045128,3902.58,Incoming_inv_ParaisurZ996560_4894.pdf
269015858,2093.3,ColemanPLC_2021-11-29.pdf
568945815,17916.78,568945815.pdf
529336611,12662.81,DuranSmithandMccarty_2022-04-03.pdf
G42679799,47084.89,JohnstonLLC_2022-06-19.pdf
172097431,5947.59,2023-04-18_4899.pdf
786834626,12511.88,AdamsandSons_2023-02-18.pdf
866938226,3132,Incoming_inv_ParaisurZ996560_4901.pdf
R92437325,9535.56,R92437325.pdf
273038424,44690.49,Email_Attachment_2022-07-10_4903.pdf
Z43487544,17543.39,OliverGroup_2021-05-20.pdf
C11898494,2277.81,C11898494.pdf
A70979642,6791.53,A70979642.pdf
638125425,5079.06,StevensLtd_2022-10-31.pdf
J70524370,3352.65,Incoming_inv_ParaisurZ996560_4908.pdf
97700172,11416.5,Incoming_inv_ParaisurZ996560_4909.pdf
V67422678,60821.59,MendozaDeleon_2021-11-02.pdf
849539079,47367.5,Invoice (4911).pdf
Q89851356,7842.62,2021-12-21_4912.pdf
915567297,8461.37,Email_Attachment_2022-06-09_4913.pdf
M77696459,8703.68211979372,Incoming_inv_ParaisurZ996560_4914.pdf
425726852,15884.9,FrenchGroup_2022-12-14.pdf
711338319,16119.68,711338319.pdf
T27086302,17994.08,Incoming_inv_ParaisurZ996560_4917.pdf
P34768792,1379.61,P34768792.pdf
262974188,51368.91,Invoice (4919).pdf
380100209,4322.69,KerrLtd_2022-03-05.pdf
R28769350,2304.06,Incoming_inv_ParaisurZ996560_4921.pdf
261229331,28847.91,Email_Attachment_2022-04-28_4922.pdf
P29356025,20365.73,Email_Attachment_2023-05-17_4923.pdf
X20105875,1467.29,TranLLC_2023-04-06.pdf
K15876303,13517.61,Email_Attachment_2022-07-12_4925.pdf
K83636648,7293.08,K83636648.pdf
992283239,9649.4,Incoming_inv_ParaisurZ996560_4927.pdf
E61776234,3180.1,E61776234.pdf
E99518287,3891.7,Invoice (4929).pdf
644536558,15590.29,MullinsCollins_2023-01-29.pdf
U41263737,19210.3043584648,Email_Attachment_2021-02-24_4931.pdf
472394806,9127.17,Invoice (4932).pdf
N56505013,8502.84,Incoming_inv_ParaisurZ996560_4933.pdf
17823747,12804.13,17823747.pdf
X14877727,1126.56,Email_Attachment_2022-10-10_4935.pdf
Z33899004,9589.04,
U72731399,13505.04,U72731399.pdf
764761546,18197.68,Email_Attachment_2021-02-01_4938.pdf
962210335,25529.46,Invoice (4939).pdf
G57865835,18066.5,G57865835.pdf
R97726638,9589.04,
P78201291,2600.89,PotterLtd_2023-02-03.pdf
G33760442,1816.86,Email_Attachment_2022-11-04_4943.pdf
428333884,40367.18,Invoice (4944).pdf
722860998,11147.44,Incoming_inv_ParaisurZ996560_4945.pdf
N71300371,8545.5,N71300371.pdf
X58383169,19918.6,2023-02-28_4947.pdf
555739714,12539.79,Incoming_inv_ParaisurZ996560_4948.pdf
Z21359378,9937.18,2021-11-18_4949.pdf
16489718,29121.0023116685,2022-02-09_4950.pdf
458296954,23562.5,Invoice (4951).pdf
A99998313,24580.48,Invoice (4952).pdf
68244323,2885.96,68244323.pdf
550040643,4989.46,TorresCarter_2021-03-12.pdf
274200727,13405.51,DunnHolland_2021-09-04.pdf
193712988,13142.14,Invoice (4956).pdf
618783396,43021.46,AndersonHillandGraham_2021-12-26.pdf
915326131,33768.44,2021-06-03_4958.pdf
845028568,9738.81,StewartHansonandCowan_2022-05-19.pdf
P00643774,14607.07,SmithLucas_2022-05-19.pdf
J55183834,22186.33,Invoice (4961).pdf
433683734,12637.95,Email_Attachment_2022-01-03_4962.pdf
X42246027,2120.26,X42246027.pdf
P30619118,6940.37,Email_Attachment_2022-08-04_4964.pdf
U56727037,26653.16,Invoice (4965).pdf
311528310,14064.82,2022-04-29_4966.pdf
Q62270395,6213.49,Incoming_inv_ParaisurZ996560_4967.pdf
R29080935,157.88,R29080935.pdf
F59788792,8636.99,F59788792.pdf
764202563,10206.51,Incoming_inv_ParaisurZ996560_4970.pdf
30661596,15807.73,JenkinsMartin_2021-04-13.pdf
126722170,4105.78,126722170.pdf
116722249,6119.55,MichaelLLC_2021-12-28.pdf
M91044706,2143.53,Incoming_inv_ParaisurZ996560_4974.pdf
B64025778,3523.42,2022-04-27_4975.pdf
1644418,3132.1,WrightJones_2023-01-12.pdf
N59305374,7931.75,Incoming_inv_ParaisurZ996560_4977.pdf
U78612618,17997.96,U78612618.pdf
845500562,26787.08,Email_Attachment_2023-01-29_4979.pdf
978102891,8829.93,2021-10-05_4980.pdf
Y84235200,9751.26,Incoming_inv_ParaisurZ996560_4981.pdf
T23592786,3163.53,T23592786.pdf
D13027738,2050.42,Email_Attachment_2022-07-24_4983.pdf
296129687,13872.68,2022-05-14_4984.pdf
W56817605,9109.7,W56817605.pdf
241142086,3809.77,Incoming_inv_ParaisurZ996560_4986.pdf
364844822,14829.22,364844822.pdf
T94328493,15294.66,Invoice (4988).pdf
302641442,4903.13,Incoming_inv_ParaisurZ996560_4989.pdf
L06107337,16011.33,Invoice (4990).pdf
M17419284,26628.51,2021-06-20_4991.pdf
K50570082,7882.29,GarciaGroup_2023-01-15.pdf
546163980,6296.29,546163980.pdf
315224255,1765.03,Incoming_inv_ParaisurZ996560_4994.pdf
940869558,2493.8,AyalaReed_2021-12-04.pdf
J23629419,14827.76,Email_Attachment_2022-02-04_4996.pdf
M92614726,5981.74,2022-10-30_4997.pdf
821294228,25533.68,821294228.pdf
H83935029,22195.34,Incoming_inv_ParaisurZ996560_4999.pdf
885110035,4998.15,Incoming_inv_ParaisurZ996560_5000.pdf
76008189,2244.87,Incoming_inv_ParaisurZ996560_5001.pdf
B90126581,2965.33,Invoice (5002).pdf
560060785,5231.67,2023-02-07_5003.pdf
T83460274,2503.86,Incoming_inv_ParaisurZ996560_5004.pdf
51375131,18364.14,Invoice (5005).pdf
U07678426,12182.21,U07678426.pdf
683871988,44376.43,HaynesGroup_2022-07-19.pdf
959245458,6876.96,Email_Attachment_2022-07-11_5008.pdf
M42230987,3563.22,2022-06-27_5009.pdf
397886753,9089.77,397886753.pdf
197778949,18894.06,JonesAguirre_2023-01-17.pdf
P89717045,38627.42,P89717045.pdf
D37366302,6339.52,D37366302.pdf
872842357,7632.94,2021-07-04_5014.pdf
T43025413,13111.59,GarrettWagner_2022-06-12.pdf
975964769,12638.83,ArcherMorseandSaunders_2021-01-19.pdf
679124917,10696.25,Invoice (5017).pdf
51546489,1496.71,Incoming_inv_ParaisurZ996560_5018.pdf
N14967831,9945.61,N14967831.pdf
298664932,29312.35,Incoming_inv_ParaisurZ996560_5020.pdf
670530008,2315.82,2022-08-02_5021.pdf
N40413559,27609.45,2022-03-05_5022.pdf
376249424,27329.26,RussoNguyen_2021-07-19.pdf
O66646630,7991.69,LaraJordan_2022-10-04.pdf
F02733691,17607.16,2021-10-30_1120.pdf
N12515354,17177.42,Invoice (5026).pdf
149853958,20460.1,Incoming_inv_ParaisurZ996560_5027.pdf
762810557,3459.79,Invoice (5028).pdf
B65235201,4883.38,OdonnellArcher_2022-04-29.pdf
N36839285,43300.05,Incoming_inv_ParaisurZ996560_5030.pdf
M44515438,3005.85,Email_Attachment_2023-01-14_5031.pdf
415449971,7563.24,2021-09-25_5032.pdf
199067046,4576.39,Incoming_inv_ParaisurZ996560_5033.pdf
H83123891,3810,H83123891.pdf
744122690,4876.19523800842,2022-01-09_5035.pdf
B59425742,9643.54,JonesWilliamsandGonzalez_2023-02-18.pdf
B78072065,3712.26,2022-12-28_5037.pdf
H74018549,3195.99,2022-04-11_5038.pdf
B42702249,10380.58,Invoice (5039).pdf
Z87180194,7558.8,Invoice (5040).pdf
830987797,9551.09,AlexanderBrown_2023-03-16.pdf
M85871524,5496.2,M85871524.pdf
418033295,7256.52,Incoming_inv_ParaisurZ996560_5043.pdf
764469068,24285.35,764469068.pdf
966125626,2309.83,Incoming_inv_ParaisurZ996560_5045.pdf
Z66524472,4041,Z66524472.pdf
691693660,1598.98,PopeArmstrong_2023-03-22.pdf
W60558389,17230.65,Invoice (5048).pdf
L08542415,4688.9,Invoice (5049).pdf
280256715,3007.26956438577,Invoice (5050).pdf
F66584557,5042.83,JonesRodriguez_2022-12-11.pdf
81485380,7263.45,ClarkDavid_2022-10-07.pdf
T33450170,9306.79,Incoming_inv_ParaisurZ996560_5053.pdf
A82244470,31872.42,A82244470.pdf
36517048,5787.26,2022-02-14_5055.pdf
784909819,7239.26,Invoice (5056).pdf
